experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierrSmallNets,12989,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,12990,14,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,Coumarin glycosides,NA,NA,NA,NA,NA,NA,14,no matches,no matches,no matches,N/A,1,subclass,13,Library
dorcierrSmallNets,12991,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,12992,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,605,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,12993,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,12994,-1,N/A,N/A,N/A,Alkaloids and derivatives,Cytochalasans,Cytochalasins,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmallNets,12995,6906,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",6906,no matches,no matches,no matches,Flavonoid glycosides,1,subclass,2,Insilico
dorcierrSmallNets,12996,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Delta-5-steroids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,12997,1062,NA,NA,NA,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,1062,no matches,no matches,no matches,Fatty Acyls,0.75,class,8,Insilico
dorcierrSmallNets,12998,2880,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,NA,2880,no matches,no matches,no matches,Organonitrogen compounds,1,class,2,Insilico
dorcierrSmallNets,12999,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13000,551,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,"Organic 1,3-dipolar compounds","Allyl-type 1,3-dipolar organic compounds",Organic nitro compounds,551,Benzenoids,Benzene and substituted derivatives,nan,N/A,1,subclass,4,Library
dorcierrSmallNets,13001,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13002,-1,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmallNets,13003,5878,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,5878,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13004,1155,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,1155,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Organic oxygen compounds,0.6666666666666666,superclass,3,Library
dorcierrSmallNets,13005,765,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,765,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Purines and purine derivatives,1,subclass,1,Library
dorcierrSmallNets,13006,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,758,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13007,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13008,1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1323,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13009,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13010,3523,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,3523,no matches,no matches,no matches,Fatty Acyls,1,class,3,Insilico
dorcierrSmallNets,13011,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13012,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,N-arylamides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13013,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13014,2467,Organoheterocyclic compounds,Tetrapyrroles and derivatives,Porphyrins,Organoheterocyclic compounds,Tetrapyrroles and derivatives,Porphyrins,NA,NA,NA,NA,NA,NA,2467,Organoheterocyclic compounds,Tetrapyrroles and derivatives,Porphyrins,Porphyrins,1,subclass,2,Library
dorcierrSmallNets,13015,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13016,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13017,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13018,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,640,no matches,no matches,no matches,Benzene and substituted derivatives,1,class,2,Insilico
dorcierrSmallNets,13019,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,979,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5675675675675675,superclass,37,Insilico
dorcierrSmallNets,13020,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",758,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13021,208,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,208,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,0.9090909090909091,subclass,11,Library
dorcierrSmallNets,13022,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,85,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8695652173913043,superclass,23,Insilico
dorcierrSmallNets,13023,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",20,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.9534883720930233,subclass,43,Insilico
dorcierrSmallNets,13024,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13025,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",484,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13026,241,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,241,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles,0.875,subclass,8,Library
dorcierrSmallNets,13027,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,86,no matches,no matches,no matches,Organic acids and derivatives,0.5806451612903226,superclass,31,Insilico
dorcierrSmallNets,13028,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13029,2659,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,2659,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13030,1201,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,1201,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,1,superclass,3,Library
dorcierrSmallNets,13031,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1405,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dorcierrSmallNets,13032,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13033,5927,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,5927,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,3,Insilico
dorcierrSmallNets,13034,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1936,no matches,no matches,no matches,Benzenoids,0.5714285714285714,superclass,7,Insilico
dorcierrSmallNets,13035,2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Organic sulfuric acids and derivatives,Sulfuric acid esters,2697,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmallNets,13036,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,485,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13037,2494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2494,no matches,no matches,no matches,N/A,1,subclass,1,Insilico
dorcierrSmallNets,13038,3572,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,3572,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dorcierrSmallNets,13039,2075,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzyl alcohols,NA,NA,NA,Organoheterocyclic compounds,NA,NA,2075,Organoheterocyclic compounds,Quinolines and derivatives,Haloquinolines,Haloquinolines,1,subclass,1,Library
dorcierrSmallNets,13040,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",20,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.9534883720930233,subclass,43,Insilico
dorcierrSmallNets,13041,5460,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Organic nitrogen compounds,Organonitrogen compounds,Amines,5460,no matches,no matches,no matches,Amines,0.75,subclass,4,Insilico
dorcierrSmallNets,13042,1474,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Diphenylethers,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,1474,no matches,no matches,no matches,Diphenylethers,1,subclass,2,Insilico
dorcierrSmallNets,13043,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,108,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13044,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13045,2075,NA,NA,NA,Benzenoids,Anthracenes,Anthraquinones,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,2075,Organoheterocyclic compounds,Quinolines and derivatives,Haloquinolines,Haloquinolines,1,subclass,1,Library
dorcierrSmallNets,13046,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13047,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13048,241,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,NA,NA,NA,NA,NA,NA,241,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles,0.875,subclass,8,Library
dorcierrSmallNets,13049,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13050,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,618,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13051,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",20,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.9534883720930233,subclass,43,Insilico
dorcierrSmallNets,13052,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13053,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13054,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13055,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13056,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,485,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13057,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13058,93,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,93,Organoheterocyclic compounds,Indoles and derivatives,Indoles,NA,NA,NA,NA,NA
dorcierrSmallNets,13059,4423,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,4423,no matches,no matches,no matches,Amines,1,subclass,1,Insilico
dorcierrSmallNets,13060,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,118,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8,superclass,15,Insilico
dorcierrSmallNets,13061,3362,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,3362,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,2,Insilico
dorcierrSmallNets,13062,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,118,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8,superclass,15,Insilico
dorcierrSmallNets,13063,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13064,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13065,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13066,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",7,no matches,no matches,no matches,N/A,1,subclass,3,Library
dorcierrSmallNets,13067,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,363,Lipids and lipid-like molecules,Sphingolipids,Ceramides,NA,NA,NA,NA,NA
dorcierrSmallNets,13068,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,485,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13069,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13070,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13071,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13072,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Anilides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13073,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13074,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1120,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,NA,NA,NA,NA,NA
dorcierrSmallNets,13075,-1,N/A,N/A,N/A,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmallNets,13076,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13077,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13078,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1051,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Insilico
dorcierrSmallNets,13079,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",505,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13080,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13081,835,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",835,no matches,no matches,no matches,N/A,1,subclass,7,Library
dorcierrSmallNets,13082,-1,NA,NA,NA,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,NA,NA,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Phosphonic acid diesters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13083,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13084,4859,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,4859,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13085,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,640,no matches,no matches,no matches,Benzene and substituted derivatives,1,class,2,Insilico
dorcierrSmallNets,13086,2921,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,2921,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13087,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,708,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N/A,0.75,subclass,4,Library
dorcierrSmallNets,13088,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13089,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,979,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5675675675675675,superclass,37,Insilico
dorcierrSmallNets,13090,6373,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,6373,no matches,no matches,no matches,Azoles,1,class,1,Insilico
dorcierrSmallNets,13091,260,NA,NA,NA,Organosulfur compounds,Thiocarbonyl compounds,Thiocarbamic acid derivatives,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,260,no matches,no matches,no matches,Organosulfur compounds,0.6,superclass,5,Insilico
dorcierrSmallNets,13092,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,122,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Eicosanoids,1,subclass,1,Library
dorcierrSmallNets,13093,1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,1602,no matches,no matches,no matches,Carboxylic acids and derivatives,0.75,class,4,Insilico
dorcierrSmallNets,13094,2356,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,2356,no matches,no matches,no matches,Fatty acids and conjugates,0.75,subclass,4,Insilico
dorcierrSmallNets,13095,70,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,Flavones,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,70,Organoheterocyclic compounds,Azolidines,Imidazolidines,N/A,0.6666666666666666,superclass,3,Library
dorcierrSmallNets,13096,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,208,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,0.9090909090909091,subclass,11,Library
dorcierrSmallNets,13097,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1536,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,1,subclass,6,Library
dorcierrSmallNets,13098,156,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,156,no matches,no matches,no matches,Organic acids and derivatives,0.5238095238095238,superclass,42,Insilico
dorcierrSmallNets,13099,-1,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13100,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13101,3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,3855,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13102,1428,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1428,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmallNets,13103,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13104,4152,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,4152,no matches,no matches,no matches,Fatty Acyls,1,class,3,Insilico
dorcierrSmallNets,13105,4019,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,4019,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierrSmallNets,13106,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,13107,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,753,no matches,no matches,no matches,NA,NA,NA,NA,NA
