experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierr,18618,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Organic sulfonic acids and derivatives,Sulfonic acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18619,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18620,2263,NA,NA,NA,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,524,no matches,no matches,no matches,Chalcones and dihydrochalcones,0.9090909090909091,subclass,11,Insilico
dorcierr,18621,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18622,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18623,393,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,3,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Lipids and lipid-like molecules,0.6470588235294118,superclass,68,Library
dorcierr,18624,37,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18625,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18626,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18627,2164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,"Lignans, neolignans and related compounds",Furanoid lignans,Tetrahydrofuran lignans,NA,NA,NA,NA,NA
dorcierr,18628,1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,no matches,no matches,no matches,Carboxylic acids and derivatives,0.75,class,4,Insilico
dorcierr,18629,-1,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,-1,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,1,NA,NA,Library
dorcierr,18630,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Oxanes,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18631,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18632,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,827,no matches,no matches,no matches,Organic acids and derivatives,0.5333333333333333,superclass,15,Insilico
dorcierr,18633,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18634,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",14,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18635,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18636,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18637,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18638,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,2659,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18639,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18640,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18641,-1,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18642,-1,NA,NA,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18643,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",369,no matches,no matches,no matches,"Amino acids, peptides, and analogues",1,subclass,2,Insilico
dorcierr,18644,-1,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Estrane steroids,1,NA,NA,Library
dorcierr,18645,605,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,715,Benzenoids,Benzene and substituted derivatives,Toluenes,Benzenoids,0.625,superclass,8,Library
dorcierr,18646,1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,3440,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18647,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18648,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18649,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18650,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18651,-1,NA,NA,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18652,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18653,-1,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18654,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,138,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6438356164383562,superclass,73,Insilico
dorcierr,18655,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18656,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18657,-1,NA,NA,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Delta-5-steroids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18658,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18659,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18660,1480,Benzenoids,Naphthalenes,Naphthalenecarboxylic acids and derivatives,N/A,N/A,N/A,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,NA,1323,Benzenoids,Naphthalenes,Naphthoquinones,Naphthalenecarboxylic acids and derivatives,1,subclass,3,Library
dorcierr,18661,2007,NA,NA,NA,Phenylpropanoids and polyketides,Stilbenes,Stilbene glycosides,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,478,no matches,no matches,no matches,Stilbene glycosides,1,subclass,4,Insilico
dorcierr,18662,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Naphthalenes,Naphthalene sulfonic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18663,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18664,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18665,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18666,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18667,582,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,723,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18668,7,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Benzenoids,Phenol ethers,NA,56,no matches,no matches,no matches,N/A,1,subclass,5,Library
dorcierr,18669,137,N/A,N/A,N/A,Benzenoids,Benzene and substituted derivatives,Phenylphosphines and derivatives,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,7139,Phenylpropanoids and polyketides,Steroids and steroid derivatives,Estrane steroids,N/A,1,subclass,2,Library
dorcierr,18670,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",663,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.8,subclass,5,Insilico
dorcierr,18671,4894,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1011,no matches,no matches,no matches,Fatty acids and conjugates,1,subclass,2,Insilico
dorcierr,18672,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18673,346,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,92,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dorcierr,18674,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18675,21,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,59,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,0.9545454545454546,subclass,22,Library
dorcierr,18676,300,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",295,no matches,no matches,no matches,N/A,1,subclass,13,Library
dorcierr,18677,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indoles,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18678,2026,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Organic acids and derivatives,Hydroxy acids and derivatives,NA,1086,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,1,subclass,1,Library
dorcierr,18679,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18680,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,6169,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,4,Insilico
dorcierr,18681,-1,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18682,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,29,no matches,no matches,no matches,Carboxylic acids and derivatives,0.8,class,5,Insilico
dorcierr,18683,346,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,92,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dorcierr,18684,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18685,37,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18686,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18687,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,6169,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,4,Insilico
dorcierr,18688,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18689,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18690,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1764,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6470588235294118,superclass,17,Insilico
dorcierr,18691,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1764,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6470588235294118,superclass,17,Insilico
dorcierr,18692,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,138,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6438356164383562,superclass,73,Insilico
dorcierr,18693,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,2170,no matches,no matches,no matches,Ceramides,1,subclass,9,Insilico
dorcierr,18694,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,2326,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8888888888888888,superclass,9,Insilico
dorcierr,18695,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18696,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18697,37,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18698,1432,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1582,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,subclass,5,Library
dorcierr,18699,2149,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,2268,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,1,subclass,2,Library
dorcierr,18700,-1,NA,NA,NA,Benzenoids,Phenols,Nitrophenols,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18701,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18702,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18703,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18704,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18705,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Organic carbonic acids and derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18706,5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine ribonucleotides,4831,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18707,-1,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoyl derivatives,-1,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,Chalcones and dihydrochalcones,1,NA,NA,Library
dorcierr,18708,952,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,Organoheterocyclic compounds,Piperidines,Benzylpiperidines,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,549,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Benzenoids,0.6666666666666666,superclass,9,Library
dorcierr,18709,-1,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18710,2345,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonyl compounds,447,no matches,no matches,no matches,Benzenoids,0.75,superclass,4,Insilico
dorcierr,18711,393,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,3,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Lipids and lipid-like molecules,0.6470588235294118,superclass,68,Library
dorcierr,18712,74,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,142,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.5428571428571428,superclass,35,Library
dorcierr,18713,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,254,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Organic oxygen compounds,0.6,superclass,5,Library
dorcierr,18714,280,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,754,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles,0.875,subclass,8,Library
dorcierr,18715,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,56,no matches,no matches,no matches,N/A,1,subclass,5,Library
dorcierr,18716,1284,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,2983,no matches,no matches,no matches,N/A,0.9,subclass,10,Insilico
dorcierr,18717,5127,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,1163,no matches,no matches,no matches,Fatty Acyls,1,class,3,Insilico
dorcierr,18718,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18719,3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1442,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18720,2216,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",5919,no matches,no matches,no matches,"Amino acids, peptides, and analogues",1,subclass,2,Insilico
dorcierr,18721,3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,1442,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18722,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18723,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",3261,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18724,2332,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",547,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18725,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18726,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18727,300,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,Coumarin glycosides,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,295,no matches,no matches,no matches,N/A,1,subclass,13,Library
dorcierr,18728,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18729,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18730,37,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,18731,245,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Tetrahydroisoquinolines,NA,148,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.631578947368421,superclass,19,Library
dorcierr,18732,3380,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,Prenol lipids,NA,3865,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,1,Library
dorcierr,18733,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18734,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,148,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.631578947368421,superclass,19,Library
dorcierr,18735,217,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenethylamines,NA,NA,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,448,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18736,-1,NA,NA,NA,N/A,N/A,N/A,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18737,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1024,Lipids and lipid-like molecules,Saccharolipids,nan,N/A,1,subclass,1,Library
dorcierr,18738,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,18739,222,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,138,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6438356164383562,superclass,73,Insilico
dorcierr,18740,4627,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,5530,no matches,no matches,no matches,NA,NA,NA,NA,NA
